image_id,PredictionString
7509f6912049,opacity 0.005940 1920 1324 2701 1854 opacity 0.002713 1861 1301 2375 1798 opacity 0.001628 393 1316 1102 1883 opacity 0.000831 2198 1350 2835 1854 opacity 0.000674 541 1303 1137 1710 opacity 0.000544 582 1525 1176 1895 opacity 0.000460 2160 845 2898 1900 opacity 0.000441 852 1570 1236 1850 opacity 0.000365 2346 1255 2964 1945 opacity 0.000305 235 1676 1219 2381 opacity 0.000303 482 753 873 1255 opacity 0.000278 639 793 1146 1131 opacity 0.000252 2388 2470 2874 2560 opacity 0.000192 2346 1410 2802 1790 opacity 0.000142 2202 1685 2868 2075 opacity 0.000136 492 985 816 1245 opacity 0.000123 708 560 936 810 opacity 0.000115 2538 2490 2952 2560 opacity 0.000105 1830 1195 2364 1600 
09443dcb865f,opacity 0.033977 1887 1742 2495 2388 opacity 0.027674 409 1416 1117 2194 opacity 0.021181 564 1331 910 1634 opacity 0.019804 382 1617 925 2217 opacity 0.019110 440 1238 977 2077 opacity 0.009411 708 1594 1248 2167 opacity 0.007516 2068 1403 2534 2293 opacity 0.004595 850 1582 1222 2111 opacity 0.004114 504 1270 935 1786 opacity 0.003999 549 1098 1104 1857 opacity 0.003986 2131 1872 2618 2463 opacity 0.003618 575 1309 1216 2118 opacity 0.003010 535 1167 963 1703 opacity 0.002752 1728 1651 2260 2334 opacity 0.002676 1838 1267 2466 2271 opacity 0.001950 2008 1948 2453 2386 opacity 0.001791 423 1751 862 2156 opacity 0.001764 1698 1888 2360 2533 opacity 0.001657 367 1715 1235 2382 opacity 0.001368 542 924 1214 2051 opacity 0.001342 319 1748 744 2312 opacity 0.001297 361 1382 766 2167 opacity 0.000997 2114 1239 2512 2104 opacity 0.000869 920 1111 1198 1464 opacity 0.000812 2209 1567 2578 2325 opacity 0.000722 644 1133 1051 1558 opacity 0.000576 758 1230 1270 2072 opacity 0.000454 903 1729 1304 2231 opacity 0.000367 857 1693 1168 2046 opacity 0.000314 623 873 1184 1549 opacity 0.000293 2148 1258 2476 1718 opacity 0.000283 2202 1302 2432 1597 opacity 0.000210 809 957 1235 1696 opacity 0.000176 590 1734 1060 2123 opacity 0.000154 1721 1554 2153 2155 opacity 0.000153 1322 202 1486 394 opacity 0.000150 2109 2035 2459 2336 opacity 0.000148 623 1089 929 1428 opacity 0.000143 2180 1773 2454 2123 opacity 0.000111 2279 1734 2612 2391 
12fbfd355d88,opacity 0.179809 167 355 449 917 opacity 0.061000 909 374 1181 960 opacity 0.053974 944 579 1201 1009 opacity 0.023933 132 472 356 935 opacity 0.015152 223 292 572 906 opacity 0.014485 162 677 471 956 opacity 0.012506 785 297 1142 926 opacity 0.010723 840 702 1191 1035 opacity 0.008000 197 415 398 764 opacity 0.007537 141 730 350 944 opacity 0.006489 224 326 486 643 opacity 0.005632 267 691 516 945 opacity 0.003173 820 625 1137 957 opacity 0.003130 987 725 1235 1078 opacity 0.002533 831 0 1352 219 opacity 0.002527 957 347 1139 661 opacity 0.002000 340 737 529 958 opacity 0.001693 239 546 509 920 opacity 0.001568 1259 261 1384 984 opacity 0.001177 243 262 570 543 opacity 0.001159 973 562 1168 891 opacity 0.001078 976 283 1314 961 opacity 0.001069 779 845 1178 1135 opacity 0.001054 1314 303 1386 905 opacity 0.000844 352 699 455 793 opacity 0.000721 766 742 1008 945 opacity 0.000719 936 447 1138 826 opacity 0.000705 333 686 471 833 opacity 0.000700 52 302 373 904 opacity 0.000675 261 340 420 526 opacity 0.000611 299 616 472 846 opacity 0.000585 178 618 408 917 opacity 0.000565 125 0 523 149 opacity 0.000565 217 471 389 699 opacity 0.000526 385 316 566 510 opacity 0.000488 807 261 1073 490 opacity 0.000480 737 0 1387 374 opacity 0.000448 1013 565 1265 989 opacity 0.000424 0 324 60 959 opacity 0.000409 885 1 1348 101 opacity 0.000378 973 325 1111 588 opacity 0.000375 2 305 97 938 opacity 0.000363 320 554 545 904 opacity 0.000343 246 465 459 834 opacity 0.000331 182 556 339 833 opacity 0.000327 815 0 1222 151 opacity 0.000297 908 312 1105 523 opacity 0.000295 941 796 1162 1026 opacity 0.000254 179 2 542 85 opacity 0.000249 290 383 444 503 opacity 0.000247 868 294 1146 663 opacity 0.000221 769 668 1040 931 opacity 0.000206 769 383 1016 831 opacity 0.000202 146 610 314 886 opacity 0.000169 951 350 1092 485 opacity 0.000168 157 327 406 684 opacity 0.000168 98 741 306 984 opacity 0.000146 807 784 1111 1013 opacity 0.000132 861 933 1241 1138 opacity 0.000129 1159 0 1373 45 opacity 0.000123 108 757 539 1040 opacity 0.000121 390 790 553 966 opacity 0.000116 238 813 436 937 opacity 0.000108 377 802 507 922 opacity 0.000103 964 819 1268 1131 opacity 0.000101 0 494 51 897 opacity 0.000100 794 256 997 432 
27a4a0d2b7ec,opacity 0.126362 473 725 951 1894 opacity 0.053429 1934 1058 2500 1676 opacity 0.040866 507 1349 896 1870 opacity 0.025668 1986 1060 2434 1461 opacity 0.017216 445 1311 1034 1955 opacity 0.010901 565 657 940 1381 opacity 0.010704 507 424 1129 1852 opacity 0.008954 636 766 879 1111 opacity 0.006846 548 1431 834 1778 opacity 0.005877 639 474 1144 1215 opacity 0.005089 1777 1136 2528 1872 opacity 0.005031 1843 727 2473 1581 opacity 0.004800 616 700 981 1160 opacity 0.004428 330 1207 858 2016 opacity 0.003624 508 1075 1251 1954 opacity 0.002006 799 391 1001 621 opacity 0.001717 2000 1093 2307 1370 opacity 0.001532 738 381 1200 961 opacity 0.001200 497 947 804 1639 opacity 0.001170 2058 902 2578 1553 opacity 0.000968 1839 1009 2346 1558 opacity 0.000937 522 1059 902 1789 opacity 0.000834 1898 447 2078 615 opacity 0.000761 1897 447 2032 584 opacity 0.000710 730 622 1238 1835 opacity 0.000594 255 629 819 1959 opacity 0.000505 406 1434 1227 2132 opacity 0.000465 759 379 1080 751 opacity 0.000440 558 829 842 1379 opacity 0.000351 1732 1148 2343 1768 opacity 0.000338 2112 637 2274 878 opacity 0.000306 2084 1090 2658 1760 opacity 0.000238 1424 598 1875 1258 opacity 0.000238 370 358 909 1789 opacity 0.000230 903 951 1134 1158 opacity 0.000174 926 973 1088 1130 opacity 0.000162 1406 2533 1892 2863 opacity 0.000156 804 637 1181 1286 opacity 0.000137 1863 414 2112 677 opacity 0.000119 961 1264 1100 1415 opacity 0.000112 758 878 1105 1163 opacity 0.000107 694 738 955 1085 opacity 0.000104 804 436 943 593 opacity 0.000103 602 1465 897 1840 
53316aefede6,opacity 0.312620 237 975 1198 2164 opacity 0.094629 2218 1396 2803 2248 opacity 0.042978 1966 1287 2801 2296 opacity 0.006920 1870 1681 2706 2367 opacity 0.005908 2369 1586 2824 2261 opacity 0.004263 342 1227 1062 1941 opacity 0.004010 357 499 1322 2002 opacity 0.002977 1818 1735 2359 2330 opacity 0.002704 2313 1274 2749 2039 opacity 0.002676 147 1164 832 2197 opacity 0.001403 1980 865 2739 2150 opacity 0.001133 2249 760 2829 2160 opacity 0.000646 1788 1411 2368 2263 opacity 0.000599 446 1219 1358 2343 opacity 0.000583 642 1035 1374 2075 opacity 0.000519 2391 1197 2901 2216 opacity 0.000410 2214 1722 2708 2296 opacity 0.000252 2111 1252 2682 1916 opacity 0.000221 2318 1648 2694 1983 opacity 0.000140 393 1090 1092 1717 
9b934d581e5d,opacity 0.087107 526 1453 995 2013 opacity 0.059713 1864 1522 2353 2077 opacity 0.007474 1839 1483 2209 1890 opacity 0.005879 627 1244 1079 1931 opacity 0.005574 2099 1697 2421 2134 opacity 0.004228 1972 1565 2433 2156 opacity 0.004098 1798 1076 2294 1994 opacity 0.003822 451 1531 837 2055 opacity 0.003455 838 782 1125 1066 opacity 0.003181 617 1605 1106 2046 opacity 0.002887 571 915 1070 1995 opacity 0.002636 492 1101 912 1966 opacity 0.002325 641 1668 955 1970 opacity 0.001659 675 1473 1225 2083 opacity 0.001157 800 1336 1037 1552 opacity 0.001096 1876 1547 2152 1806 opacity 0.000899 1655 1557 2215 2093 opacity 0.000876 622 1520 923 1896 opacity 0.000816 728 1286 1056 1614 opacity 0.000502 1936 1270 2375 1989 opacity 0.000449 898 526 1123 727 opacity 0.000394 1724 1630 2381 2238 opacity 0.000358 857 808 1039 985 opacity 0.000342 657 1001 848 1182 opacity 0.000312 677 1363 1009 1754 opacity 0.000302 668 580 1182 1067 opacity 0.000290 739 946 1078 1690 opacity 0.000229 1718 1121 2161 1777 opacity 0.000225 2222 1991 2802 2790 opacity 0.000221 717 722 1171 1149 opacity 0.000171 1631 585 2216 1975 opacity 0.000167 865 629 1193 1072 opacity 0.000149 755 646 1248 1969 opacity 0.000147 1587 328 1811 421 opacity 0.000142 2545 5 2802 257 opacity 0.000140 1921 1603 2216 2002 opacity 0.000118 1521 2259 2288 2801 opacity 0.000118 2616 585 2802 2013 opacity 0.000110 821 607 1084 1045 opacity 0.000109 520 1313 843 1866 opacity 0.000103 553 1707 919 2052 opacity 0.000100 525 985 744 1477 
3f1439b85338,opacity 0.313686 770 552 1369 1849 opacity 0.181406 1996 632 2603 1820 opacity 0.059815 1968 610 2454 1228 opacity 0.019106 2074 1243 2700 1893 opacity 0.010843 2101 872 2531 1581 opacity 0.009975 829 768 1271 1571 opacity 0.009814 2167 923 2718 1882 opacity 0.006632 2217 1104 2564 1587 opacity 0.004150 2254 1239 2514 1487 opacity 0.003892 1955 613 2336 985 opacity 0.002913 685 892 1291 2032 opacity 0.002446 2262 1362 2782 1931 opacity 0.002207 854 452 1517 1630 opacity 0.001832 837 534 1259 1316 opacity 0.001811 2018 1381 2502 1901 opacity 0.001744 1091 402 1342 682 opacity 0.001441 2074 538 2631 1308 opacity 0.001343 2408 1516 2773 1898 opacity 0.001314 713 1131 1314 1962 opacity 0.001087 902 414 1411 1150 opacity 0.001062 1950 467 2501 1060 opacity 0.001029 0 1030 104 1894 opacity 0.001027 882 886 1406 1738 opacity 0.000939 2112 773 2474 1246 opacity 0.000647 896 647 1255 1171 opacity 0.000642 2150 908 2448 1185 opacity 0.000538 780 1369 1233 1860 opacity 0.000301 858 863 1203 1374 opacity 0.000296 1119 497 1283 668 opacity 0.000281 0 1334 95 2043 opacity 0.000254 2209 582 2890 1923 opacity 0.000209 1013 342 1507 704 opacity 0.000205 2299 1284 2490 1468 opacity 0.000198 2293 560 2478 769 opacity 0.000185 965 709 1245 917 opacity 0.000179 703 1413 1072 1959 opacity 0.000153 1066 397 1483 903 opacity 0.000146 0 2266 167 2504 opacity 0.000145 1942 2023 2556 2460 opacity 0.000128 2222 952 2645 1508 opacity 0.000127 1972 873 2413 1443 opacity 0.000126 804 1046 1257 1676 opacity 0.000116 0 2008 125 2499 opacity 0.000105 6 605 226 2093 
155f5e326d5e,opacity 0.266576 748 1206 1370 2006 opacity 0.141149 2088 741 2547 2034 opacity 0.025407 767 591 1383 1949 opacity 0.019568 2034 1226 2592 2145 opacity 0.015752 1941 1500 2568 2151 opacity 0.013588 860 614 1169 972 opacity 0.012587 2067 602 2474 1579 opacity 0.011052 2155 1633 2591 2163 opacity 0.010566 1826 508 2479 1946 opacity 0.008649 689 1135 1165 2022 opacity 0.003338 2140 924 2467 1580 opacity 0.003150 625 1311 1333 2211 opacity 0.002279 986 335 1375 653 opacity 0.002099 844 615 1244 1269 opacity 0.001504 2210 1095 2661 2131 opacity 0.001496 2179 1079 2526 1819 opacity 0.001389 2106 564 2433 1211 opacity 0.001000 793 526 1232 1527 opacity 0.000912 928 1211 1493 1914 opacity 0.000872 2192 1288 2528 1920 opacity 0.000860 825 488 1305 963 opacity 0.000754 1128 438 1325 611 opacity 0.000732 803 1097 1296 1753 opacity 0.000645 1104 412 1409 646 opacity 0.000561 904 686 1239 1066 opacity 0.000548 854 591 1104 841 opacity 0.000490 865 314 1414 832 opacity 0.000445 1826 420 2038 632 opacity 0.000394 1794 1527 2297 2074 opacity 0.000384 1809 1701 2550 2227 opacity 0.000305 2107 494 2399 993 opacity 0.000284 1954 1037 2439 1880 opacity 0.000266 2256 1754 2632 2206 opacity 0.000228 1080 393 1444 755 opacity 0.000176 2125 1416 2543 2057 opacity 0.000172 2262 1709 2525 2092 opacity 0.000156 663 467 1146 1779 opacity 0.000148 961 417 1104 557 opacity 0.000145 931 735 1313 1148 opacity 0.000141 2185 720 2555 1501 opacity 0.000135 907 482 1403 1496 opacity 0.000133 794 1416 1546 2161 opacity 0.000115 0 5 310 273 opacity 0.000101 2143 432 2650 1774 
e5a860104190,opacity 0.005775 266 660 716 1646 opacity 0.005385 1737 1390 2261 1904 opacity 0.005023 1816 947 2237 1826 opacity 0.004999 211 1282 785 1788 opacity 0.004924 1786 751 2148 1295 opacity 0.004858 314 726 664 1333 opacity 0.003985 1536 1449 2015 1882 opacity 0.003057 1690 709 2185 1749 opacity 0.002565 354 404 864 1324 opacity 0.002155 343 540 701 1169 opacity 0.001941 489 264 1048 767 opacity 0.001760 2010 1577 2330 1955 opacity 0.001713 419 305 1042 964 opacity 0.001399 231 1036 679 1730 opacity 0.001296 313 386 953 1643 opacity 0.001247 1563 1042 2084 1819 opacity 0.000796 444 1173 977 1777 opacity 0.000701 2110 1695 2332 1955 opacity 0.000689 1864 866 2169 1378 opacity 0.000602 382 732 668 1084 opacity 0.000563 1756 504 2115 1069 opacity 0.000511 1560 1550 1900 1865 opacity 0.000493 1818 551 1984 710 opacity 0.000439 145 1343 592 1833 opacity 0.000401 332 926 859 1635 opacity 0.000397 296 1459 644 1733 opacity 0.000348 0 2025 150 2330 opacity 0.000316 1380 177 1947 637 opacity 0.000264 1837 792 2199 1541 opacity 0.000228 1642 526 2088 1229 opacity 0.000207 384 114 1167 787 opacity 0.000178 22 5 734 259 opacity 0.000164 2596 1602 2707 1902 opacity 0.000160 111 5 1112 187 opacity 0.000144 1840 633 2474 1843 opacity 0.000133 411 842 611 1069 opacity 0.000127 1823 906 2112 1242 opacity 0.000126 1579 824 2040 1397 opacity 0.000124 2740 724 2846 1720 opacity 0.000119 489 1397 1023 1816 
4d105a99d866,opacity 0.060107 1662 1191 2092 1608 opacity 0.008879 577 896 1048 1517 opacity 0.007918 382 1020 970 1591 opacity 0.006430 417 443 918 1501 opacity 0.006371 1619 757 2140 1569 opacity 0.006289 1752 1262 2071 1590 opacity 0.006078 1582 1035 2072 1573 opacity 0.005407 481 414 777 946 opacity 0.003300 1766 1180 2245 1676 opacity 0.003239 1797 1289 2013 1541 opacity 0.002978 427 485 705 1317 opacity 0.002884 1540 822 1953 1447 opacity 0.002702 344 753 783 1558 opacity 0.002560 1477 1178 1952 1629 opacity 0.002218 1583 971 1950 1370 opacity 0.002069 1551 1698 2229 2428 opacity 0.001690 552 301 835 719 opacity 0.001685 709 741 1063 1376 opacity 0.001641 545 430 863 782 opacity 0.001344 567 1139 1040 1613 opacity 0.001183 454 574 658 1048 opacity 0.000938 1810 587 2184 1490 opacity 0.000902 1854 609 2105 966 opacity 0.000803 289 1113 838 1649 opacity 0.000709 1568 1310 2161 1771 opacity 0.000609 584 520 839 746 opacity 0.000549 563 304 1073 1454 opacity 0.000460 297 1044 593 1575 opacity 0.000381 540 1182 883 1543 opacity 0.000334 1496 382 2049 1465 opacity 0.000294 1593 1375 2096 1665 opacity 0.000271 1732 203 1945 485 opacity 0.000248 1774 1124 2143 1522 opacity 0.000235 1759 545 2058 877 opacity 0.000217 1622 1024 1925 1261 opacity 0.000178 1456 1631 2243 2049 opacity 0.000152 1394 0 1698 85 opacity 0.000128 1721 275 1992 631 opacity 0.000120 1864 697 2143 1176 opacity 0.000115 1797 394 2049 749 opacity 0.000103 692 1029 1105 1555 
2a2f54eb48df,opacity 0.008139 698 1503 1298 2001 opacity 0.005331 1937 1479 2442 2000 opacity 0.003994 2196 1552 2796 2061 opacity 0.003506 2029 1434 2684 2028 opacity 0.002343 516 1575 1107 2098 opacity 0.001976 497 1665 834 2121 opacity 0.001456 2449 1660 2836 2084 opacity 0.001186 2202 2836 2868 2996 opacity 0.001040 2256 931 2493 1138 opacity 0.000995 978 1518 1393 1975 opacity 0.000690 2608 1774 2823 2066 opacity 0.000660 24 1428 188 1723 opacity 0.000658 1867 2764 2766 2996 opacity 0.000615 2474 2797 2891 2990 opacity 0.000515 1252 1288 1401 1416 opacity 0.000270 558 1306 1189 1994 opacity 0.000264 2378 1621 2676 1943 opacity 0.000173 751 2797 1520 2996 opacity 0.000164 1943 1083 2057 1194 opacity 0.000124 817 1475 1240 1826 opacity 0.000117 489 1785 745 2188 opacity 0.000116 1890 357 2307 509 opacity 0.000112 2337 609 2474 772 opacity 0.000111 763 2101 1598 2996 opacity 0.000110 2426 919 2647 1287 opacity 0.000106 775 907 1168 1176 opacity 0.000106 495 2774 1133 2996 opacity 0.000102 2951 819 3052 1504 
d916d2169020,opacity 0.142300 1638 777 2224 1809 opacity 0.039021 292 578 964 1769 opacity 0.028397 1754 729 2153 1381 opacity 0.021366 274 794 757 1601 opacity 0.015576 354 1311 948 1841 opacity 0.012778 1495 515 2136 1622 opacity 0.012219 340 817 737 1316 opacity 0.012002 1586 1262 2240 1949 opacity 0.009552 1541 1430 2004 1883 opacity 0.007337 428 1461 827 1788 opacity 0.006945 1792 924 2286 1793 opacity 0.004036 197 1038 780 1873 opacity 0.003824 1501 1003 2140 1877 opacity 0.003709 1687 955 2112 1505 opacity 0.003225 672 494 1008 801 opacity 0.003158 653 974 1069 1711 opacity 0.002667 436 1053 1046 1834 opacity 0.002552 1876 1280 2268 1796 opacity 0.002471 350 570 876 1329 opacity 0.002394 1815 717 2119 1200 opacity 0.001929 550 1353 1072 1857 opacity 0.001829 419 982 785 1261 opacity 0.001550 215 1410 849 1929 opacity 0.001325 1717 1116 2167 1652 opacity 0.001068 299 918 623 1362 opacity 0.000998 444 527 1059 1415 opacity 0.000902 1854 1384 2329 1964 opacity 0.000880 492 1489 741 1729 opacity 0.000611 1475 939 1951 1602 opacity 0.000584 371 608 698 1156 opacity 0.000515 207 879 625 1657 opacity 0.000477 1545 582 1828 818 opacity 0.000440 594 679 1106 1665 opacity 0.000276 414 997 873 1449 opacity 0.000224 1795 651 2304 1507 opacity 0.000212 1850 741 2072 1066 opacity 0.000203 576 488 1030 912 opacity 0.000167 427 920 886 1331 opacity 0.000141 476 587 737 835 opacity 0.000140 510 672 665 831 opacity 0.000134 1579 869 2066 1327 opacity 0.000133 742 1100 1036 1477 opacity 0.000109 576 398 1019 775 opacity 0.000107 2133 0 2836 167 opacity 0.000104 1529 488 2033 1173 opacity 0.000104 1994 1396 2227 1704 opacity 0.000102 1473 1554 1883 1961 
236d240402cd,opacity 0.452344 824 553 1597 1868 opacity 0.432536 2014 475 2707 1742 opacity 0.024878 786 1023 1365 1898 opacity 0.011545 2094 479 2635 1255 opacity 0.010003 941 553 1510 1248 opacity 0.006463 822 1366 1518 1915 opacity 0.005779 774 1266 1181 1878 opacity 0.004722 2196 664 2653 1415 opacity 0.003981 2062 1050 2765 1831 opacity 0.003924 2274 645 2768 1719 opacity 0.002513 885 728 1356 1535 opacity 0.002383 693 599 1300 1860 opacity 0.001471 773 1449 1130 1909 opacity 0.001060 1044 499 1546 979 opacity 0.000872 2041 470 2513 1005 opacity 0.000624 1824 0 2577 151 opacity 0.000584 1054 1368 1538 1831 opacity 0.000523 2085 829 2600 1371 opacity 0.000485 1097 461 1728 1109 opacity 0.000462 965 860 1480 1435 opacity 0.000367 2217 172 2793 1442 opacity 0.000327 10 2197 391 2336 opacity 0.000312 841 959 1234 1667 opacity 0.000278 2722 397 2833 1411 opacity 0.000222 0 1428 94 2090 opacity 0.000182 1008 652 1357 1059 opacity 0.000162 0 1893 94 2318 opacity 0.000162 969 1054 1568 1857 opacity 0.000157 1130 643 1689 1264 opacity 0.000152 1080 502 1745 1775 opacity 0.000150 0 2012 321 2336 opacity 0.000149 2310 871 2675 1369 opacity 0.000139 1950 1163 2581 1789 opacity 0.000129 947 698 1296 1236 opacity 0.000126 0 1373 144 2249 opacity 0.000121 1833 0 2238 87 opacity 0.000111 820 1652 1052 1884 opacity 0.000107 2061 479 2415 849 opacity 0.000107 1983 0 2443 96 opacity 0.000103 759 1565 1296 1957 
78adeeaa636c,opacity 0.313287 686 627 1291 1514 opacity 0.187004 1810 885 2393 1618 opacity 0.013841 649 1056 1200 1553 opacity 0.013561 729 560 1183 1174 opacity 0.013029 1809 1087 2530 2139 opacity 0.011039 663 791 1091 1474 opacity 0.009894 1824 1203 2467 1899 opacity 0.008676 1921 817 2369 1346 opacity 0.007514 742 668 1048 1102 opacity 0.007500 459 625 1099 1496 opacity 0.007103 1773 876 2186 1382 opacity 0.006625 734 320 1430 1388 opacity 0.003913 653 1096 997 1480 opacity 0.003813 2037 927 2438 1517 opacity 0.003613 1980 740 2545 1579 opacity 0.002921 2080 1332 2390 1628 opacity 0.002654 1985 1103 2473 1725 opacity 0.002585 1791 485 2430 1432 opacity 0.002584 1891 1241 2411 1717 opacity 0.001938 1724 1310 2644 2493 opacity 0.001356 808 1062 1334 1533 opacity 0.001300 2037 968 2363 1292 opacity 0.001223 1818 729 2295 1398 opacity 0.000854 699 1113 946 1414 opacity 0.000716 760 712 1201 1340 opacity 0.000561 1875 971 2252 1315 opacity 0.000522 887 742 1484 1504 opacity 0.000340 782 760 1230 1043 opacity 0.000287 2131 1332 2364 1515 opacity 0.000277 226 741 834 1384 opacity 0.000262 753 456 1290 1058 opacity 0.000262 1958 865 3056 2345 opacity 0.000240 1699 947 2209 1550 opacity 0.000227 1803 894 2083 1188 opacity 0.000211 591 1034 937 1560 opacity 0.000196 1665 999 2388 1883 opacity 0.000176 1856 884 2202 1108 opacity 0.000155 107 2360 1230 2544 opacity 0.000154 2125 805 2382 1143 opacity 0.000152 2006 671 2650 1287 opacity 0.000137 2095 939 2662 1908 opacity 0.000135 776 676 1385 1183 opacity 0.000130 1671 1356 2376 2017 opacity 0.000120 1868 899 2059 1024 opacity 0.000113 824 1133 1206 1446 opacity 0.000104 1988 1053 2322 1376 opacity 0.000104 645 924 1450 1655 opacity 0.000104 0 2385 782 2544 opacity 0.000100 2011 760 2352 1148 
4ccb8a39c77a,opacity 0.202535 156 578 722 1944 opacity 0.034361 217 604 724 1196 opacity 0.030459 1119 495 1800 1801 opacity 0.028822 142 825 512 1920 opacity 0.017844 186 1261 587 1925 opacity 0.013490 191 740 488 1221 opacity 0.011174 1394 936 1798 1752 opacity 0.011015 1069 419 1502 958 opacity 0.009783 179 1449 515 1953 opacity 0.007094 320 1466 792 1947 opacity 0.006223 1082 494 1550 1440 opacity 0.005315 226 1584 514 1902 opacity 0.004376 189 1343 727 1965 opacity 0.004343 1414 1379 1823 1811 opacity 0.003954 1225 1369 1726 1844 opacity 0.003852 183 818 435 1405 opacity 0.003302 1151 913 1598 1656 opacity 0.003113 400 562 807 1115 opacity 0.002724 1521 1168 1818 1771 opacity 0.002696 1132 500 1494 863 opacity 0.002494 1408 679 1751 1439 opacity 0.002420 178 725 569 1441 opacity 0.002224 135 1178 433 1947 opacity 0.002025 203 836 407 1196 opacity 0.001893 380 621 829 1810 opacity 0.001842 1571 1468 1815 1778 opacity 0.001836 286 1640 481 1839 opacity 0.001780 1160 1390 1560 1851 opacity 0.001656 1219 1110 1721 1753 opacity 0.001497 1152 1009 1443 1415 opacity 0.001493 510 1532 821 1950 opacity 0.001301 1260 556 1615 905 opacity 0.001210 1068 470 1415 1254 opacity 0.001025 1171 520 1634 1075 opacity 0.000984 1498 911 1756 1478 opacity 0.000897 70 627 448 1759 opacity 0.000832 1377 1124 1694 1493 opacity 0.000831 1364 603 1689 1047 opacity 0.000799 1442 653 1713 1166 opacity 0.000645 229 1237 527 1655 opacity 0.000437 1394 1203 1625 1437 opacity 0.000400 209 980 583 1728 opacity 0.000390 0 689 144 1944 opacity 0.000322 1391 617 1619 941 opacity 0.000238 1121 798 1444 1615 opacity 0.000232 1245 2181 1903 2336 opacity 0.000222 204 1309 398 1702 opacity 0.000201 1121 365 1683 808 opacity 0.000172 468 703 822 1314 opacity 0.000170 244 1588 687 1948 opacity 0.000139 234 374 827 1118 opacity 0.000138 1479 789 1723 1255 opacity 0.000137 1534 789 2112 1852 opacity 0.000132 1942 0 2361 87 opacity 0.000131 159 1583 408 1985 opacity 0.000116 468 1090 802 1852 opacity 0.000107 1409 634 1564 780 
83594e6ad0ba,opacity 0.001173 1947 1651 2644 2377 opacity 0.000805 1938 2035 2655 2511 opacity 0.000708 2106 2002 2506 2287 opacity 0.000654 540 2316 1592 2516 opacity 0.000580 2845 1158 3027 2178 opacity 0.000578 454 985 1129 2311 opacity 0.000467 2054 1546 2551 2165 opacity 0.000389 2909 1528 3021 2128 opacity 0.000318 1819 2203 2729 2513 opacity 0.000315 568 1253 1005 1710 opacity 0.000301 1916 1066 2099 1214 opacity 0.000284 455 2118 1703 2516 opacity 0.000250 1774 757 2637 2167 opacity 0.000244 1850 1233 2578 2216 opacity 0.000183 2187 1646 2519 2079 opacity 0.000169 2193 1941 2708 2437 opacity 0.000154 2791 786 3021 2251 opacity 0.000143 633 1346 928 1597 opacity 0.000135 1561 1882 2613 2487 opacity 0.000129 408 1666 1029 2496 opacity 0.000118 384 378 644 639 opacity 0.000116 2832 1730 3027 2030 opacity 0.000107 975 1238 1206 1391 
84dd9eff2ecf,opacity 0.080361 2809 873 3347 1960 opacity 0.013227 776 985 1339 2018 opacity 0.008357 2512 640 3291 1825 opacity 0.005145 762 1335 1489 2290 opacity 0.005026 2850 792 3294 1598 opacity 0.003638 2867 1109 3451 2284 opacity 0.003619 2636 1045 3431 2454 opacity 0.002684 4077 885 4236 1983 opacity 0.002149 830 737 1564 1939 opacity 0.001982 2462 925 3253 2107 opacity 0.001954 934 1660 1694 2330 opacity 0.001639 2717 1757 3396 2475 opacity 0.001635 26 3266 816 3479 opacity 0.001586 3996 1270 4237 2650 opacity 0.001585 798 765 1340 1673 opacity 0.001206 4002 917 4233 2113 opacity 0.001120 2741 313 2981 510 opacity 0.000953 2 3043 730 3479 opacity 0.000935 915 2331 1905 3480 opacity 0.000709 2877 1116 3245 1613 opacity 0.000581 1010 292 1209 462 opacity 0.000560 2161 129 2344 326 opacity 0.000336 2460 952 2874 1427 opacity 0.000317 2344 619 2998 1441 opacity 0.000313 0 0 389 136 opacity 0.000285 2388 795 2946 1720 opacity 0.000259 3934 698 4236 2245 opacity 0.000242 3139 3222 3751 3480 opacity 0.000179 2418 1822 3172 2467 opacity 0.000163 671 1665 1375 2528 opacity 0.000159 1085 1298 1780 2277 opacity 0.000153 0 3330 538 3480 opacity 0.000152 2799 537 3006 714 opacity 0.000151 2526 986 2824 1305 opacity 0.000144 3909 1047 4223 2984 opacity 0.000140 0 659 199 2399 opacity 0.000120 0 3208 480 3480 opacity 0.000113 563 884 1234 2399 opacity 0.000110 2170 0 2584 122 opacity 0.000102 0 1353 124 2182 
